date,open,high,low,close,volume
20220414100000,27330,27330,27325,27325,44
20220414095600,27349,27349,27349,27349,3
20220414095500,27349,27349,27349,27349,3
20220414095400,27344,27344,27344,27344,5
20220414095300,27335,27340,27335,27340,252
20220414095200,27320,27320,27320,27320,10
20220414095100,27335,27344,27330,27330,6827
20220414095000,27344,27344,27335,27335,32
20220414094800,27340,27340,27340,27340,100
20220414094700,27349,27349,27349,27349,22
20220414094600,27344,27344,27344,27344,22
20220414094500,27320,27320,27315,27315,215
20220414094400,27320,27320,27320,27320,13
20220414094300,27320,27335,27320,27335,39
20220414094200,27330,27330,27325,27325,1078
20220414094000,27344,27344,27335,27335,98
20220414093700,27354,27354,27354,27354,33
20220414093600,27379,27379,27379,27379,3
20220414093300,27374,27384,27374,27384,61
20220414093200,27374,27374,27374,27374,8
20220414093100,27364,27374,27364,27374,9
20220414093000,27359,27364,27359,27364,12
20220414092900,27364,27364,27364,27364,9
20220414092800,27364,27364,27344,27364,36
20220414092700,27359,27364,27340,27364,39
20220414092600,27364,27364,27349,27359,17
20220414092500,27369,27369,27364,27364,19
20220414092400,27369,27369,27369,27369,17
20220414092300,27359,27369,27344,27369,30
20220414092200,27354,27359,27340,27344,943
20220414092100,27340,27354,27340,27354,16
20220414092000,27354,27369,27344,27359,25
20220414091900,27364,27374,27354,27374,54
20220414091800,27364,27379,27364,27364,26
20220414091700,27364,27389,27364,27364,39
20220414091600,27384,27384,27364,27364,806
20220414091500,27374,27394,27374,27374,27
20220414091400,27374,27394,27374,27374,26
20220414091300,27384,27408,27374,27374,25
20220414091200,27389,27418,27384,27384,26
20220414091100,27394,27428,27394,27394,25
20220414091000,27413,27428,27399,27428,84
20220414090900,27399,27423,27399,27408,72
20220414090800,27404,27428,27399,27399,281
20220414090700,27374,27408,27374,27408,450
20220414090600,27389,27404,27389,27404,7
20220414090500,27408,27408,27408,27408,2
20220414090400,27349,27399,27349,27399,1722
20220414090300,27369,27369,27330,27330,588
20220414090200,27384,27384,27359,27359,584
20220414090100,27384,27389,27384,27389,2504
20220414090000,27413,27423,27408,27408,280
20220413153000,27384,27384,27384,27384,515
20220413151800,27408,27408,27408,27408,10
20220413151700,27399,27404,27389,27404,227
20220413151600,27384,27399,27384,27399,157
20220413151500,27379,27384,27379,27384,648
20220413151400,27379,27389,27379,27384,822
20220413151300,27384,27394,27379,27379,787
20220413151200,27394,27394,27379,27389,1957
20220413151100,27379,27394,27374,27379,1367
20220413151000,27374,27384,27374,27379,1842
20220413150900,27394,27394,27374,27374,2088
20220413150800,27384,27389,27384,27389,1184
20220413150700,27389,27389,27384,27384,259
20220413150600,27399,27399,27389,27389,2082
20220413150500,27389,27399,27379,27389,2261
20220413150400,27389,27389,27379,27384,1290
20220413150300,27384,27394,27379,27384,918
20220413150200,27379,27389,27379,27389,1217
20220413150100,27384,27394,27379,27394,2754
20220413150000,27394,27394,27384,27384,515
20220413145900,27379,27389,27374,27389,1550
20220413145800,27374,27384,27374,27374,1265
20220413145700,27379,27384,27369,27374,1953
20220413145600,27379,27384,27379,27384,1467
20220413145500,27379,27394,27379,27379,941
20220413145400,27374,27389,27374,27379,1448
20220413145300,27359,27374,27359,27374,1040
20220413145200,27359,27369,27359,27359,947
20220413145100,27359,27369,27359,27359,853
20220413145000,27354,27364,27349,27364,786
20220413144900,27335,27349,27330,27340,769
20220413144800,27325,27340,27325,27340,883
20220413144700,27325,27335,27325,27330,533
20220413144600,27330,27340,27325,27340,1133
20220413144500,27340,27340,27330,27330,488
20220413144400,27325,27340,27325,27330,1030
20220413144300,27325,27330,27325,27325,970
20220413144200,27325,27330,27325,27325,775
20220413144100,27325,27330,27325,27325,598
20220413144000,27320,27335,27310,27330,701
20220413143900,27315,27320,27315,27320,685
20220413143800,27320,27325,27315,27320,761
20220413143700,27330,27330,27320,27320,913
20220413143600,27320,27330,27315,27320,742
20220413143500,27320,27320,27305,27320,858
20220413143400,27295,27315,27295,27315,1460
20220413143300,27305,27305,27295,27300,629
20220413143200,27300,27300,27290,27300,1015
20220413143100,27290,27305,27290,27290,3022
20220413143000,27295,27300,27290,27290,777
20220413142900,27285,27300,27285,27290,1204
20220413142800,27285,27290,27280,27285,767
20220413142700,27285,27290,27285,27285,652
20220413142600,27285,27290,27285,27285,662
20220413142500,27295,27295,27285,27295,4129
20220413142400,27295,27300,27295,27295,407
20220413142300,27300,27305,27295,27295,418
20220413142200,27300,27305,27300,27305,329
20220413142100,27300,27305,27300,27300,220
20220413142000,27300,27305,27295,27305,496
20220413141900,27295,27305,27295,27305,406
20220413141800,27305,27305,27300,27300,428
20220413141700,27295,27300,27295,27300,461
20220413141600,27295,27300,27295,27295,371
20220413141500,27290,27305,27290,27305,707
20220413141400,27295,27295,27285,27285,360
20220413141300,27290,27300,27290,27300,629
20220413141200,27295,27295,27290,27295,384
20220413141100,27300,27300,27290,27290,2593
20220413141000,27300,27305,27300,27305,343
20220413140900,27300,27305,27295,27300,444
20220413140800,27300,27300,27300,27300,378
20220413140700,27300,27305,27300,27305,259
20220413140600,27290,27305,27290,27305,633
20220413140500,27305,27305,27290,27290,392
20220413140400,27290,27300,27285,27300,550
20220413140300,27280,27290,27280,27290,593
20220413140200,27285,27290,27280,27290,885
20220413140100,27271,27285,27271,27285,372
20220413140000,27266,27280,27266,27271,663
20220413135900,27271,27285,27271,27285,180
20220413135800,27266,27276,27266,27271,655
20220413135700,27266,27271,27266,27266,155
20220413135600,27266,27276,27266,27266,397
20220413135500,27266,27276,27266,27276,487
20220413135400,27271,27271,27266,27271,450
20220413135300,27266,27276,27261,27276,461
20220413135200,27261,27271,27256,27271,445
20220413135100,27261,27271,27256,27261,575
20220413135000,27266,27266,27261,27261,251
20220413134900,27266,27266,27261,27261,652
20220413134800,27271,27271,27266,27266,322
20220413134700,27276,27276,27271,27276,286
20220413134600,27271,27276,27271,27276,591
20220413134500,27271,27276,27271,27271,651
20220413134400,27271,27276,27271,27271,317
20220413134300,27271,27271,27271,27271,289
20220413134200,27271,27276,27271,27271,875
20220413134100,27276,27280,27271,27271,288
20220413134000,27276,27280,27276,27276,319
20220413133900,27276,27280,27276,27276,505
20220413133800,27276,27280,27276,27280,419
20220413133700,27276,27276,27271,27276,323
20220413133600,27276,27280,27276,27276,441
20220413133500,27271,27280,27271,27276,360
20220413133400,27276,27280,27271,27276,330
20220413133300,27276,27276,27271,27271,553
20220413133200,27280,27280,27276,27276,530
20220413133100,27280,27290,27280,27280,325
20220413133000,27285,27290,27285,27290,144
20220413132900,27290,27295,27285,27285,397
20220413132800,27295,27295,27285,27290,475
20220413132700,27295,27295,27290,27290,124
20220413132600,27295,27305,27295,27305,266
20220413132500,27300,27305,27295,27305,46
20220413132400,27295,27295,27295,27295,40
20220413132300,27295,27310,27295,27310,220
20220413132200,27295,27295,27290,27295,43
20220413132100,27295,27305,27295,27305,160
20220413132000,27295,27295,27290,27290,97
20220413131900,27295,27300,27290,27300,28
20220413131800,27290,27305,27290,27300,175
20220413131700,27285,27295,27285,27295,29
20220413131600,27285,27295,27285,27285,87
20220413131500,27295,27295,27295,27295,58
20220413131400,27285,27295,27285,27290,74
20220413131300,27300,27300,27300,27300,2
20220413131200,27285,27300,27285,27295,127
20220413131100,27295,27295,27290,27290,105
20220413130900,27295,27295,27295,27295,25
20220413130800,27295,27300,27295,27300,79
20220413130700,27280,27290,27280,27290,249
20220413130600,27276,27276,27276,27276,1
20220413130500,27280,27280,27271,27271,41
20220413130400,27280,27280,27280,27280,19
20220413130300,27276,27276,27276,27276,24
20220413130200,27280,27280,27280,27280,3
20220413130100,27280,27280,27280,27280,2
20220413130000,27280,27280,27280,27280,2
20220413125900,27280,27280,27280,27280,15
20220413125800,27280,27280,27280,27280,9
20220413125700,27280,27280,27280,27280,6
20220413125600,27280,27280,27280,27280,18
20220413125500,27280,27280,27280,27280,1
20220413125400,27276,27276,27276,27276,24
20220413125200,27271,27290,27271,27290,526
20220413125100,27271,27271,27271,27271,11
20220413124900,27280,27280,27276,27276,157
20220413124700,27280,27280,27280,27280,24
20220413124500,27280,27280,27280,27280,24
20220413124300,27280,27280,27280,27280,25
20220413124200,27290,27290,27290,27290,10
20220413124000,27276,27276,27276,27276,24
20220413123800,27271,27280,27261,27280,38
20220413123700,27266,27271,27266,27271,4
20220413123600,27241,27261,27241,27261,85
20220413123500,27241,27241,27241,27241,1
20220413123400,27236,27236,27236,27236,25
20220413123100,27241,27241,27241,27241,24
20220413123000,27236,27251,27231,27251,47
20220413122900,27231,27231,27231,27231,24
20220413122800,27231,27236,27231,27236,13
20220413122700,27226,27226,27226,27226,24
20220413122500,27221,27221,27221,27221,25
20220413122400,27236,27236,27236,27236,1
20220413122300,27236,27236,27236,27236,1
20220413122200,27221,27221,27221,27221,24
20220413122000,27226,27226,27226,27226,24
20220413121800,27241,27241,27226,27226,25
20220413121700,27226,27226,27226,27226,6
20220413121600,27226,27226,27226,27226,25
20220413121400,27221,27221,27221,27221,24
20220413121100,27226,27226,27226,27226,24
20220413120900,27236,27236,27236,27236,24
20220413120700,27241,27241,27241,27241,25
20220413120600,27261,27261,27261,27261,1
20220413120500,27226,27256,27226,27256,28
20220413120400,27241,27246,27241,27246,4
20220413120200,27231,27236,27226,27226,34
20220413120000,27221,27221,27221,27221,24
20220413115800,27226,27226,27226,27226,25
20220413115700,27226,27226,27226,27226,5
20220413115600,27231,27231,27231,27231,24
20220413115300,27231,27236,27231,27236,29
20220413115200,27231,27231,27231,27231,5
20220413115100,27231,27231,27231,27231,24
20220413115000,27241,27241,27241,27241,2
20220413114900,27231,27231,27231,27231,25
20220413114800,27226,27226,27226,27226,37
20220413114700,27212,27236,27212,27236,38
20220413114600,27221,27221,27221,27221,2
20220413114500,27217,27217,27212,27212,134
20220413114400,27231,27231,27231,27231,1
20220413114200,27217,27217,27217,27217,24
20220413114000,27221,27236,27221,27236,35
20220413113900,27236,27236,27236,27236,10
20220413113800,27236,27241,27221,27221,39
20220413113700,27231,27231,27231,27231,2
20220413113600,27217,27231,27217,27231,34
20220413113500,27231,27231,27231,27231,46
20220413113400,27231,27231,27231,27231,20
20220413113300,27231,27231,27212,27212,34
20220413113100,27212,27212,27212,27212,25
20220413112900,27217,27217,27217,27217,25
20220413112700,27217,27217,27217,27217,24
20220413112600,27226,27226,27226,27226,476
20220413112400,27236,27236,27226,27226,25
20220413112300,27231,27231,27231,27231,441
20220413112200,27226,27226,27221,27226,526
20220413112100,27226,27231,27226,27231,8
20220413112000,27207,27221,27207,27221,32
20220413111900,27207,27207,27207,27207,2154
20220413111800,27187,27187,27187,27187,24
20220413111700,27202,27202,27202,27202,1
20220413111600,27187,27187,27187,27187,24
20220413111300,27187,27187,27172,27172,83
20220413111100,27187,27187,27172,27172,46
20220413110900,27162,27162,27162,27162,24
20220413110800,27177,27177,27177,27177,108
20220413110700,27128,27172,27128,27172,758
20220413110600,27138,27138,27138,27138,32
20220413110400,27138,27138,27128,27128,27
20220413110200,27133,27133,27123,27123,25
20220413110100,27133,27133,27133,27133,4
20220413110000,27123,27123,27123,27123,24
20220413105800,27123,27123,27123,27123,24
20220413105600,27123,27123,27123,27123,34
20220413105500,27113,27123,27113,27123,27
20220413105400,27113,27113,27113,27113,1
20220413105300,27113,27113,27113,27113,57
20220413105100,27118,27118,27113,27113,25
20220413105000,27118,27118,27118,27118,1
20220413104900,27123,27123,27123,27123,349
20220413104600,27128,27128,27128,27128,25
20220413104400,27143,27143,27123,27123,25
20220413104300,27138,27138,27138,27138,434
20220413104200,27128,27138,27128,27138,26
20220413104000,27123,27123,27123,27123,24
20220413103800,27123,27123,27123,27123,25
20220413103600,27128,27128,27128,27128,1
20220413103500,27123,27123,27118,27118,27
20220413103400,27138,27138,27138,27138,249
20220413103300,27143,27143,27143,27143,24
20220413103100,27148,27148,27138,27138,25
20220413103000,27143,27143,27143,27143,45
20220413102900,27157,27157,27157,27157,898
20220413102800,27157,27157,27157,27157,1
20220413102600,27148,27148,27143,27143,26
20220413102500,27157,27157,27157,27157,7
20220413102400,27138,27138,27138,27138,24
20220413102300,27153,27157,27153,27157,2
20220413102200,27143,27153,27138,27153,75
20220413102100,27138,27138,27138,27138,3
20220413102000,27138,27138,27138,27138,55
20220413101700,27138,27138,27138,27138,24
20220413101600,27138,27138,27138,27138,3
20220413101500,27138,27138,27138,27138,24
20220413101300,27143,27143,27143,27143,24
20220413101100,27148,27148,27148,27148,25
20220413101000,27153,27157,27153,27157,50
20220413100900,27138,27148,27138,27148,25
20220413100600,27148,27148,27138,27138,70
20220413100400,27148,27148,27148,27148,24
20220413100200,27157,27157,27153,27153,35
20220413100000,27138,27153,27138,27153,124
20220413095800,27143,27143,27143,27143,100
20220413095700,27138,27138,27133,27133,124
20220413095500,27123,27123,27123,27123,24
20220413095400,27128,27133,27128,27133,146
20220413095300,27113,27113,27113,27113,25
20220413095200,27113,27128,27113,27128,367
20220413095100,27113,27113,27113,27113,24
20220413095000,27128,27128,27128,27128,1
20220413094800,27113,27128,27113,27113,325
20220413094700,27103,27108,27103,27108,350
20220413094600,27098,27098,27089,27089,144
20220413094500,27093,27093,27093,27093,50
20220413094400,27079,27084,27079,27079,775
20220413094300,27074,27079,27074,27079,11
20220413094200,27059,27059,27059,27059,100
20220413094000,27069,27069,27059,27059,881
20220413093700,27064,27064,27059,27059,6
20220413093600,27059,27059,27059,27059,1
20220413093500,27049,27049,27049,27049,1
20220413093200,27044,27049,27044,27049,77
20220413093100,27039,27039,27039,27039,200
20220413093000,27020,27020,27010,27020,2502
20220413092800,27010,27010,27010,27010,1
20220413092700,27005,27005,27000,27000,28
20220413092600,27005,27005,27005,27005,31
20220413092500,27029,27034,27029,27034,8
20220413092300,27005,27005,27005,27005,4
20220413092100,27034,27034,27005,27005,73
20220413091900,27034,27034,27034,27034,8
20220413091700,27029,27029,27029,27029,1
20220413091600,27044,27044,27034,27034,27
20220413091500,27084,27084,27044,27044,16
20220413091200,27069,27069,27069,27069,200
20220413091100,27069,27069,27054,27069,502
20220413091000,27069,27069,27059,27059,2
20220413090900,27069,27069,27069,27069,869
20220413090800,27069,27069,27069,27069,1
20220413090700,27074,27074,27074,27074,2
20220413090600,27029,27029,27029,27029,872
20220413090400,27029,27029,27029,27029,1
20220413090200,27029,27029,27029,27029,9
20220413090000,27049,27049,26990,26990,37
20220412153500,26941,26941,26941,26941,1
20220412153000,26941,26941,26941,26941,513
20220412151800,26941,26941,26941,26941,1
20220412151700,26946,26946,26946,26946,250
20220412151600,26946,26946,26946,26946,4
20220412151500,26946,26946,26946,26946,5
20220412151400,26946,26946,26946,26946,241
20220412151300,26946,26946,26946,26946,55
20220412151200,26946,26946,26946,26946,56
20220412151100,26941,26946,26941,26946,54
20220412151000,26946,26946,26946,26946,55
20220412150900,26936,26946,26936,26946,86
20220412150800,26926,26936,26926,26936,72
20220412150700,26926,26926,26926,26926,35
20220412150600,26926,26926,26926,26926,30
20220412150500,26926,26926,26916,26926,31
20220412150400,26926,26926,26926,26926,108
20220412150300,26926,26931,26926,26926,151
20220412150200,26941,26946,26931,26931,801
20220412150100,26951,26951,26951,26951,30
20220412150000,26956,26956,26946,26951,255
20220412145900,26965,26965,26951,26961,283
20220412145800,26965,26965,26965,26965,43
20220412145700,26965,26965,26965,26965,60
20220412145600,26970,26970,26965,26965,55
20220412145500,26970,26970,26965,26970,54
20220412145400,26970,26970,26965,26965,1424
20220412145300,26965,26970,26951,26970,154
20220412145200,26961,26965,26951,26965,339
20220412145100,26946,26961,26946,26961,70
20220412145000,26946,26961,26946,26961,58
20220412144900,26956,26961,26946,26961,654
20220412144800,26946,26956,26946,26956,147
20220412144700,26956,26956,26946,26956,31
20220412144600,26956,26956,26946,26946,40
20220412144500,26956,26961,26946,26946,50
20220412144400,26941,26951,26941,26951,159
20220412144300,26941,26941,26941,26941,73
20220412144200,26926,26926,26921,26921,16
20220412144100,26931,26936,26931,26936,235
20220412144000,26916,26916,26916,26916,16
20220412143900,26916,26916,26916,26916,15
20220412143800,26921,26921,26916,26916,15
20220412143300,26931,26931,26931,26931,1
20220412142900,26926,26931,26921,26931,67
20220412142600,26941,26946,26941,26941,923
20220412142500,26936,26941,26936,26941,161
20220412142200,26936,26936,26936,26936,10
20220412142000,26931,26931,26931,26931,56
20220412141900,26926,26926,26926,26926,56
20220412141800,26921,26921,26921,26921,4
20220412141700,26911,26916,26911,26916,394
20220412141600,26901,26906,26901,26906,2
20220412141500,26897,26897,26897,26897,1
20220412141200,26882,26892,26882,26892,57
20220412141000,26872,26872,26872,26872,3096
20220412140600,26872,26872,26872,26872,6
20220412140500,26867,26867,26867,26867,2
20220412135700,26867,26867,26867,26867,1
20220412135600,26872,26872,26867,26867,6076
20220412135500,26877,26877,26872,26872,282
20220412135400,26872,26872,26872,26872,1
20220412135200,26872,26872,26872,26872,66
20220412134800,26872,26872,26867,26872,75
20220412134500,26872,26872,26872,26872,1
20220412134400,26867,26867,26867,26867,1
20220412134300,26872,26872,26872,26872,611
20220412133000,26872,26872,26862,26862,613
20220412132900,26877,26877,26877,26877,2506
20220412132800,26887,26887,26882,26882,2163
20220412132400,26892,26892,26892,26892,17
20220412132200,26897,26897,26897,26897,30
20220412131900,26892,26892,26892,26892,1
20220412131700,26892,26892,26882,26887,13
20220412131600,26892,26892,26892,26892,52
20220412131500,26892,26892,26887,26887,189
20220412131400,26892,26897,26892,26892,271
20220412131300,26901,26901,26901,26901,2
20220412131200,26906,26906,26897,26897,508
20220412131100,26906,26906,26906,26906,6
20220412131000,26906,26906,26906,26906,3
20220412130900,26906,26906,26906,26906,1
20220412130800,26911,26911,26906,26906,2
20220412130700,26906,26906,26906,26906,3
20220412130600,26901,26906,26901,26906,187
20220412130500,26901,26901,26901,26901,2
20220412130400,26906,26906,26901,26901,187
20220412130300,26906,26906,26906,26906,402
20220412130200,26906,26906,26906,26906,1
20220412130000,26906,26906,26906,26906,475
20220412125800,26901,26901,26901,26901,1
20220412125700,26906,26906,26901,26901,205
20220412125600,26906,26906,26906,26906,5
20220412125500,26906,26906,26906,26906,120
20220412125400,26911,26911,26911,26911,11
20220412125100,26916,26916,26916,26916,26
20220412125000,26916,26916,26916,26916,3
20220412124600,26916,26916,26916,26916,5
20220412124000,26911,26911,26911,26911,10
20220412123400,26916,26916,26916,26916,1
20220412123200,26911,26916,26911,26916,616
20220412123100,26911,26911,26911,26911,1
20220412123000,26897,26897,26897,26897,76
20220412122800,26897,26897,26892,26892,84
20220412122600,26901,26901,26897,26897,4
20220412122500,26906,26906,26901,26901,212
20220412122400,26911,26911,26911,26911,9
20220412122200,26906,26906,26906,26906,2
20220412122100,26906,26906,26906,26906,93
20220412122000,26911,26911,26911,26911,10
20220412121900,26916,26916,26911,26911,121
20220412121600,26926,26926,26921,26926,293
20220412121500,26931,26931,26931,26931,18
20220412121300,26931,26931,26931,26931,1
20220412121200,26931,26931,26931,26931,107
20220412121100,26936,26936,26936,26936,1
20220412121000,26936,26936,26936,26936,1
20220412120900,26936,26936,26936,26936,51
20220412120700,26936,26936,26936,26936,77
20220412120600,26936,26936,26936,26936,1
20220412120500,26941,26941,26941,26941,1
20220412120400,26931,26936,26931,26936,131
20220412120200,26936,26936,26936,26936,1
20220412120000,26936,26936,26936,26936,22
20220412115900,26936,26936,26936,26936,3
20220412115800,26941,26941,26936,26936,3
20220412115700,26936,26936,26936,26936,3
20220412115600,26941,26941,26921,26921,62
20220412115500,26936,26941,26936,26941,101
20220412115400,26936,26936,26936,26936,2
20220412115300,26936,26936,26936,26936,1
20220412115200,26936,26936,26936,26936,3
20220412115100,26936,26936,26936,26936,3
20220412115000,26936,26936,26936,26936,3
20220412114900,26936,26936,26936,26936,2
20220412114800,26936,26936,26936,26936,113
20220412114700,26936,26936,26936,26936,3
20220412114600,26936,26936,26926,26926,3
20220412114500,26926,26936,26926,26936,8
20220412114400,26936,26936,26926,26926,12
20220412114300,26931,26931,26916,26916,61
20220412114200,26916,26931,26911,26911,96
20220412114100,26911,26926,26911,26911,22
20220412114000,26916,26931,26911,26931,31
20220412113900,26931,26931,26916,26916,22
20220412113800,26916,26916,26916,26916,21
20220412113700,26926,26931,26916,26931,57
20220412113600,26916,26926,26916,26916,22
20220412113500,26916,26926,26911,26911,22
20220412113400,26931,26931,26911,26911,22
20220412113300,26926,26926,26911,26921,20
20220412113200,26926,26931,26926,26931,22
20220412113100,26926,26931,26926,26931,22
20220412113000,26906,26931,26906,26926,38
20220412112900,26926,26926,26906,26906,24
20220412112800,26926,26926,26926,26926,25
20220412112700,26921,26926,26921,26926,26
20220412112600,26911,26921,26911,26921,45
20220412112500,26911,26911,26911,26911,26
20220412112400,26906,26911,26906,26911,29
20220412112300,26906,26906,26906,26906,29
20220412112200,26906,26906,26906,26906,28
20220412112100,26906,26906,26906,26906,15
20220412112000,26906,26906,26901,26906,32
20220412111900,26906,26911,26901,26911,29
20220412111800,26911,26911,26906,26906,28
20220412111700,26906,26906,26906,26906,27
20220412111600,26901,26911,26901,26911,28
20220412111500,26892,26897,26892,26897,28
20220412111400,26887,26892,26887,26892,27
20220412111300,26887,26887,26887,26887,5
20220412111200,26887,26887,26887,26887,3
20220412111100,26887,26887,26887,26887,4
20220412111000,26887,26887,26887,26887,208
20220412110900,26887,26887,26887,26887,4
20220412110700,26887,26887,26887,26887,103
20220412110600,26887,26887,26887,26887,3
20220412110500,26887,26887,26882,26887,47
20220412110400,26882,26887,26882,26887,254
20220412110300,26882,26882,26882,26882,4
20220412110200,26882,26882,26882,26882,4
20220412110100,26877,26877,26877,26877,17
20220412110000,26877,26877,26877,26877,109
20220412105900,26862,26867,26862,26867,766
20220412105800,26862,26862,26862,26862,17
20220412105700,26862,26862,26862,26862,18
20220412105600,26867,26867,26867,26867,26
20220412105500,26862,26867,26857,26867,147
20220412105400,26872,26872,26867,26867,129
20220412105300,26877,26877,26877,26877,57
20220412105200,26892,26892,26877,26877,2251
20220412105100,26892,26892,26892,26892,24
20220412105000,26897,26901,26887,26887,2455
20220412104900,26901,26901,26901,26901,17
20220412104800,26901,26901,26901,26901,17
20220412104700,26901,26901,26901,26901,17
20220412104600,26906,26906,26901,26901,2155
20220412104500,26921,26921,26911,26911,2088
20220412104400,26921,26921,26916,26916,2286
20220412104300,26931,26931,26921,26921,2268
20220412104200,26936,26936,26931,26931,79
20220412104100,26951,26951,26936,26936,2334
20220412104000,26956,26956,26956,26956,1921
20220412103700,26970,26970,26970,26970,1
20220412103400,26961,26961,26961,26961,669
20220412103300,26961,26961,26961,26961,139
20220412103100,26961,26961,26961,26961,1
20220412103000,26965,26965,26965,26965,15
20220412102600,26965,26965,26965,26965,1000
20220412102500,26970,26970,26961,26961,347
20220412102400,26970,26970,26970,26970,106
20220412102300,26975,26975,26975,26975,1
20220412102200,26975,26975,26975,26975,584
20220412102100,26975,26975,26975,26975,1824
20220412102000,26985,26985,26975,26975,3265
20220412101700,26995,26995,26990,26990,20
20220412101600,26990,26990,26990,26990,76
20220412101500,26995,26995,26995,26995,182
20220412101400,26995,26995,26995,26995,4
20220412101300,26995,26995,26995,26995,25
20220412101200,26995,26995,26995,26995,36
20220412101100,27000,27000,27000,27000,1
20220412100800,27000,27000,26995,26995,1002
20220412100700,27000,27000,27000,27000,500
20220412100500,27005,27005,27005,27005,4
20220412100400,27000,27000,27000,27000,997
20220412100300,26990,26995,26990,26995,418
20220412100200,26990,26990,26990,26990,150
20220412100100,27000,27000,26990,26990,93
20220412100000,27005,27005,27005,27005,2146
20220412095900,27015,27015,27010,27010,210
20220412095800,27025,27025,27020,27020,104
20220412095700,27025,27025,27025,27025,40
20220412095600,27034,27034,27029,27029,53
20220412095300,27039,27039,27034,27034,287
20220412095200,27049,27049,27039,27039,443
20220412095100,27044,27044,27044,27044,3
20220412095000,27039,27049,27039,27044,70
20220412094900,27044,27044,27044,27044,20
20220412094800,27059,27059,27054,27059,30
20220412094700,27059,27059,27044,27059,275
20220412094500,27054,27054,27049,27054,73
20220412094400,27059,27064,27059,27064,81
20220412094300,27069,27069,27069,27069,1
20220412094200,27089,27089,27064,27064,53
20220412094000,27084,27089,27084,27089,2
20220412093900,27084,27084,27084,27084,1
20220412093800,27089,27089,27089,27089,1
20220412093700,27093,27093,27089,27089,11
20220412093500,27093,27093,27093,27093,1
20220412093400,27069,27093,27069,27093,81
20220412093300,27074,27074,27074,27074,1
20220412093200,27074,27074,27069,27069,2
20220412093100,27069,27069,27069,27069,4
20220412093000,27064,27069,27064,27069,22
20220412092900,27054,27059,27054,27059,11
20220412092800,27054,27054,27054,27054,1
20220412092700,27049,27049,27049,27049,58
20220412092600,27020,27044,27010,27044,410
20220412092500,27025,27025,27025,27025,239
20220412092300,27005,27005,27005,27005,1
20220412092200,27005,27005,27005,27005,1653
20220412092100,27005,27005,27005,27005,228
20220412092000,27029,27029,27005,27005,145
20220412091900,27039,27039,27034,27034,11
20220412091700,27039,27039,27039,27039,13
20220412091600,27064,27064,27044,27044,127
20220412091500,27079,27079,27069,27069,260
20220412091400,27093,27093,27084,27084,11
20220412091100,27084,27093,27084,27093,2
20220412091000,27089,27089,27089,27089,34
20220412090800,27098,27103,27098,27103,337
20220412090600,27089,27098,27089,27089,50
20220412090500,27089,27103,27089,27089,134
20220412090400,27084,27084,27084,27084,1
20220412090300,27059,27059,27059,27059,91
20220412090200,27049,27049,27044,27044,432
20220412090000,27010,27029,27010,27029,2088
20220411153000,27187,27187,27187,27187,352
20220411151900,27192,27192,27182,27182,304
20220411151800,27192,27192,27192,27192,5
20220411151700,27187,27187,27187,27187,141
20220411151200,27197,27197,27197,27197,1
20220411151100,27197,27197,27197,27197,100
20220411151000,27197,27197,27197,27197,4
20220411150900,27202,27202,27197,27202,38
20220411150800,27197,27202,27197,27202,42
20220411150700,27202,27202,27197,27197,42
20220411150600,27202,27202,27202,27202,42
20220411150500,27202,27202,27182,27202,80
20220411150400,27202,27207,27187,27202,46
20220411150300,27202,27202,27202,27202,42
20220411150200,27207,27212,27187,27202,202
20220411150100,27207,27207,27207,27207,42
20220411150000,27202,27207,27197,27207,343
20220411145900,27202,27202,27202,27202,178
20220411145800,27197,27202,27197,27202,140
20220411145700,27192,27197,27192,27197,65
20220411145600,27187,27187,27187,27187,96
20220411145500,27187,27187,27187,27187,145
20220411145400,27187,27187,27187,27187,200
20220411145300,27187,27187,27177,27187,156
20220411145200,27182,27187,27182,27187,152
20220411145100,27182,27182,27182,27182,119
20220411145000,27182,27182,27182,27182,155
20220411144900,27177,27182,27177,27182,233
20220411144800,27182,27182,27182,27182,146
20220411144700,27182,27182,27177,27182,130
20220411144600,27182,27182,27177,27182,157
20220411144500,27182,27182,27177,27182,131
20220411144400,27182,27182,27182,27182,149
20220411144300,27182,27182,27182,27182,117
20220411144200,27182,27182,27182,27182,130
20220411144100,27182,27182,27182,27182,123
20220411144000,27172,27172,27172,27172,5
20220411143900,27162,27172,27162,27172,130
20220411143800,27167,27167,27167,27167,137
20220411143700,27162,27167,27162,27167,125
20220411143600,27162,27162,27162,27162,149
20220411143500,27162,27162,27162,27162,127
20220411143400,27162,27162,27162,27162,149
20220411143300,27153,27162,27153,27162,247
20220411143200,27157,27157,27157,27157,165
20220411143100,27157,27162,27157,27157,123
20220411143000,27153,27157,27153,27157,668
20220411142900,27153,27153,27153,27153,113
20220411142800,27148,27157,27148,27153,212
20220411142700,27153,27157,27153,27157,133
20220411142600,27148,27162,27148,27157,174
20220411142500,27162,27162,27153,27157,155
20220411142400,27157,27162,27157,27162,220
20220411142300,27167,27167,27162,27167,146
20220411142200,27172,27172,27162,27172,165
20220411142100,27167,27172,27157,27172,159
20220411142000,27177,27177,27172,27172,172
20220411141900,27167,27177,27167,27177,134
20220411141800,27177,27177,27177,27177,135
